link_id,from_node_id,to_node_id,dir_flag,geometry,length
11481,7377,37,1,"LINESTRING (-87.2269134 30.4673783, -87.2271056 30.4680217, -87.2275624 30.4697421, -87.2281995 30.472008, -87.2283203 30.4724624, -87.2285524 30.4734162, -87.2287318 30.4740481, -87.22888 30.4745526, -87.2290362 30.4751272, -87.2292502 30.4758955, -87.2297436 30.4777323, -87.2299831 30.4786221, -87.2300497 30.4789243, -87.2301119 30.4792143, -87.2301626 30.4795046, -87.2302088 30.4798015, -87.2302525 30.4800911, -87.2302811 30.4803191, -87.2303071 30.4805381, -87.2303311 30.4808361, -87.2303554 30.4812021, -87.2303724 30.4816239, -87.2303766 30.4822209, -87.2303724 30.4824615, -87.2303683 30.4826504, -87.2303506 30.4830673, -87.2303497 30.4837661, -87.2303352 30.4841724, -87.23031 30.4847313, -87.2302835 30.4849614)",1992.128476
11482,35,1121,1,"LINESTRING (-87.2185005 30.447487, -87.2183968 30.4472885, -87.2182055 30.4468936, -87.2180428 30.4465013, -87.2178217 30.4459833, -87.2176608 30.4455301, -87.2174784 30.4449474, -87.2173496 30.4444479, -87.2172531 30.4440039, -87.2171136 30.4432732, -87.2165388 30.4403375, -87.2164659 30.4399089, -87.2163481 30.4392847)",938.3195361
11483,1098,3523,1,"LINESTRING (-87.2160098 30.4385757, -87.2160905 30.4390426, -87.2161978 30.4395892, -87.2162722 30.439946, -87.2163592 30.4403671, -87.2170053 30.4438559, -87.2170804 30.4442166, -87.2171984 30.4447161, -87.2173164 30.4451416, -87.2174451 30.4455578, -87.2176273 30.4460668, -87.2178301 30.4465348, -87.217999 30.4469295, -87.218115 30.4472282, -87.2182171 30.4474362, -87.2183196 30.4476295, -87.2184264 30.4478257, -87.2186357 30.4481873, -87.2187568 30.4483818)",1127.747653
11484,2769,2802,1,"LINESTRING (-87.002848 30.594541, -87.002831 30.594559, -87.002534 30.594804, -87.002116 30.595171, -87.0021125 30.5953432, -87.002291 30.595324, -87.0027995 30.5949288)",201.0453437
11485,2820,2807,1,"LINESTRING (-86.999645 30.591338, -86.999576 30.591369, -86.9993609 30.5914737, -86.9992841 30.591554, -86.9992189 30.5916494, -86.9993856 30.591718, -86.9994944 30.5916964, -87.000152 30.5914)",154.4004129
11486,33,1074,1,"LINESTRING (-87.2156254 30.4275345, -87.215442 30.426241, -87.2149264 30.4240182, -87.214464 30.422025, -87.2144406 30.4219077, -87.21442 30.421804)",647.9198626
11487,3813,7045,1,"LINESTRING (-82.3473097 27.8972763, -82.3476689 27.8965464, -82.3479977 27.8957785, -82.3482835 27.8950035, -82.3484701 27.8943857, -82.3486432 27.8937644, -82.3487971 27.8929965, -82.348929 27.8920116, -82.3490156 27.8904255, -82.3488962 27.8882429, -82.3484015 27.8802472, -82.3477771 27.8701231, -82.3476488 27.8680435, -82.3474406 27.864631, -82.3474125 27.864191, -82.3471398 27.8601667, -82.3468867 27.8558833, -82.3468786 27.8558028)",4641.870081
11488,1736,1735,1,"LINESTRING (-82.506906 27.596565, -82.5065 27.597094, -82.506138 27.597509, -82.505768 27.597916, -82.505406 27.598304, -82.502916 27.600891, -82.5023086 27.6015158, -82.498853 27.60507, -82.497758 27.606197)",1400.392423
11489,1347,1182,1,"LINESTRING (-82.3847878 27.7121399, -82.3847091 27.7123234, -82.384399 27.7130481, -82.3841434 27.7136416, -82.3837931 27.7146722, -82.383532 27.7156431, -82.3833569 27.7163999, -82.3832298 27.7170501, -82.3830765 27.7180421, -82.3829761 27.7191611)",804.698874
11490,1439,1363,1,"LINESTRING (-82.5041475 27.89986, -82.5039936 27.9003378, -82.5038882 27.9006496, -82.5037882 27.9009589, -82.5032302 27.9027493, -82.5031881 27.9028815, -82.5031445 27.9030126, -82.5030984 27.9031424, -82.5030508 27.9032734, -82.5029698 27.9034834, -82.5028821 27.9036933, -82.5028072 27.9038608, -82.5027439 27.9039976, -82.5026424 27.9042073, -82.5025748 27.9043433, -82.5025032 27.9044792, -82.5023518 27.9047522, -82.5018261 27.9055805, -82.5000227 27.9083874, -82.499692 27.9089027, -82.4985106 27.9107382)",1338.132624
11491,1733,1720,1,"LINESTRING (-82.499209 27.605481, -82.5029236 27.6015176, -82.50351 27.600892, -82.505131 27.599158, -82.506128 27.598092, -82.506492 27.597682, -82.5069907 27.5970835)",1208.401308
11492,1274,3089,1,"LINESTRING (-82.4752063 27.9414869, -82.4753215 27.9413684, -82.4754299 27.9412463, -82.475655 27.94098, -82.4757876 27.940806, -82.4763312 27.9401316, -82.4779193 27.9381535, -82.4783641 27.9375972, -82.478767 27.9371047, -82.479261 27.9365267, -82.4796895 27.9360443, -82.4804871 27.9351555, -82.4815319 27.9339848, -82.4819672 27.9334993, -82.482778 27.9325974, -82.4834374 27.9318618, -82.4860185 27.9289746, -82.4863186 27.9286386, -82.4882043 27.926531, -82.4889279 27.9257186, -82.4892805 27.925318, -82.4893851 27.9251932, -82.4894802 27.925069, -82.489579 27.9249375, -82.4896737 27.9248059, -82.4897671 27.9246701, -82.4899067 27.9244568, -82.492304 27.9207338, -82.4928148 27.9199366, -82.4928652 27.9198577)",2970.779322
11493,1226,7386,1,"LINESTRING (-82.4375424 27.9548183, -82.4371384 27.9544491, -82.4370694 27.9543751, -82.4370161 27.9543081, -82.4369618 27.9542311, -82.4369189 27.9541576, -82.4368734 27.954076, -82.4368452 27.9540155, -82.436819 27.9539456, -82.4367975 27.953878, -82.4367804 27.9538119, -82.436712 27.953416, -82.4366297 27.952931, -82.4366158 27.9528747, -82.4365964 27.9528208, -82.4365724 27.9527724, -82.4365488 27.9527295, -82.436517 27.952686, -82.4364891 27.9526496, -82.4364603 27.9526194, -82.4364354 27.9525933, -82.4364 27.952564, -82.4363556 27.9525329, -82.436302 27.9525021, -82.4362557 27.9524772, -82.4361943 27.9524513, -82.4361444 27.9524352, -82.4360847 27.9524221, -82.4360271 27.9524132, -82.435964 27.9524091, -82.4356199 27.9524164, -82.4348926 27.9524215, -82.434717 27.9524192)",453.1740934
11494,3812,1346,1,"LINESTRING (-82.3835107 27.7177836, -82.3836122 27.7171159, -82.3837372 27.7164493, -82.3838984 27.71574, -82.3841585 27.714811, -82.3844465 27.713971, -82.384801 27.7130905, -82.3851312 27.7123254, -82.3854892 27.7115841)",719.1993083
11495,1272,1339,1,"LINESTRING (-82.4913889 27.9218103, -82.4898425 27.9242111, -82.4896528 27.9245073, -82.4895331 27.9246845, -82.4894094 27.9248604, -82.4892591 27.9250536, -82.489147 27.9251907, -82.4890309 27.9253278, -82.4887933 27.9255996, -82.4880346 27.9264452, -82.4860717 27.9286368, -82.4857707 27.9289741, -82.4833405 27.93169, -82.4827822 27.9323148, -82.4817293 27.9334939, -82.481296 27.9339779, -82.4803354 27.9350487, -82.4796348 27.9358304, -82.4793423 27.9361609, -82.4785321 27.9370992, -82.4781317 27.9375912, -82.4777452 27.9380687, -82.476242 27.939948, -82.4758088 27.940492, -82.4754682 27.9409109)",2641.223673
11496,1363,1272,1,"LINESTRING (-82.4985106 27.9107382, -82.4982493 27.9111413, -82.4978252 27.9117999, -82.4961914 27.9143388, -82.4938496 27.9179853, -82.4926142 27.9199047, -82.4913889 27.9218103)",1416.122856
11497,4804,4805,1,"LINESTRING (-80.821827 28.4115642, -80.8206812 28.4115904, -80.81992 28.4116025, -80.8191356 28.4116229)",263.3071939
11498,4815,4822,1,"LINESTRING (-80.819296 28.4117939, -80.8199193 28.4117817, -80.8206874 28.4117694, -80.8217287 28.411746)",237.9827066
11499,7394,7391,1,"LINESTRING (-80.210179 25.916608, -80.2101951 25.9169276, -80.210226 25.9173486, -80.2102702 25.917743, -80.2103064 25.918006, -80.2103722 25.918439)",204.6293774
11500,7393,7394,1,"LINESTRING (-80.2099725 25.9108589, -80.2100195 25.9128614, -80.2100248 25.913362, -80.2100543 25.9144162, -80.2100838 25.9150941, -80.2101455 25.9160398, -80.210179 25.916608)",639.6874071
11501,4280,1874,1,"LINESTRING (-80.2093972 25.8949783, -80.2094347 25.8956587, -80.2094924 25.8969677, -80.2095487 25.8981572, -80.2095729 25.8985903, -80.2096158 25.8990705, -80.2096614 25.8995494, -80.2097083 25.8999789, -80.2098156 25.9010285, -80.2098612 25.9016461, -80.2098974 25.902306, -80.2099376 25.9039165)",995.6456291
11502,7395,7393,1,"LINESTRING (-80.2063499 25.8224178, -80.2064293 25.8238389, -80.2064508 25.8243181, -80.2064693 25.8247561, -80.206489 25.825238, -80.2065232 25.8259695, -80.2065312 25.8263764, -80.2065259 25.8266914, -80.2065138 25.8269787, -80.2064897 25.8272684, -80.2064535 25.8275533, -80.2064012 25.8278684, -80.2063113 25.8282667, -80.206204 25.828688, -80.2060431 25.8293254, -80.2059452 25.8297636, -80.2058687 25.8301716, -80.2058231 25.8304975, -80.2057936 25.8308186, -80.2057789 25.8311385, -80.2057749 25.8314765, -80.2057802 25.8318145, -80.2057909 25.8321488, -80.205807 25.8325798, -80.2058419 25.833339, -80.2058969 25.8346632, -80.2059572 25.8360827, -80.2059894 25.8369517, -80.2059988 25.8376337, -80.2059948 25.8381588, -80.2059921 25.8386006, -80.2059827 25.8390351, -80.2059774 25.8395263, -80.2059747 25.840154, -80.2059867 25.8409192, -80.2060149 25.8416302, -80.2060391 25.8419657, -80.2060686 25.8422494, -80.2061101 25.8425426, -80.2061772 25.8428637, -80.2062617 25.8431667, -80.2063462 25.8434141, -80.2064293 25.8436277, -80.2065219 25.8438474, -80.2067029 25.844259, -80.2070006 25.8448842, -80.2071401 25.8452004, -80.2072809 25.8455492, -80.2073842 25.8458835, -80.2074754 25.8462674, -80.2075263 25.8465848, -80.2075612 25.8468805, -80.2075961 25.8473464, -80.2076323 25.8479269, -80.2076771 25.8486718, -80.2077034 25.8491073, -80.2077919 25.8505519, -80.2078549 25.8515585, -80.2079045 25.8526266, -80.2079434 25.8536754, -80.2079559 25.854105, -80.2079649 25.854414, -80.2079957 25.8554265, -80.2080601 25.8575156, -80.2081151 25.8592896, -80.2081875 25.861655, -80.2082026 25.8621727, -80.2082411 25.8634989, -80.2082948 25.8652294, -80.2083431 25.8668163, -80.2084088 25.8690331, -80.2084226 25.8694941, -80.208449 25.8703737, -80.2084691 25.8708154, -80.2084919 25.8711496, -80.2085201 25.8714501, -80.208563 25.8718133, -80.2086207 25.8722706, -80.208681 25.872769, -80.2087172 25.8731395, -80.20874 25.8734809, -80.2087695 25.8740915, -80.2087977 25.8747214, -80.2088648 25.876319, -80.2088823 25.87674, -80.2089238 25.877732, -80.2089694 25.878795, -80.2090123 25.879782, -80.2090311 25.8802248, -80.2090391 25.8806568, -80.2090337 25.8810453, -80.209019 25.8813964, -80.2089962 25.8818019, -80.208956 25.8824124, -80.2089385 25.882971, -80.2089412 25.8835767, -80.208956 25.8840352, -80.2089881 25.8846687, -80.2090418 25.8859066, -80.2091531 25.8880494, -80.2091947 25.8890243, -80.2092172 25.8894874, -80.2092711 25.8905951, -80.2093341 25.891903, -80.2094146 25.8935607, -80.2094596 25.8944945, -80.2095206 25.8956527, -80.2095729 25.8968844, -80.2096319 25.8981572, -80.2096574 25.8985855, -80.2096949 25.899021, -80.2097459 25.8995446, -80.2097901 25.8999729, -80.2098505 25.9005519, -80.2099108 25.9012251, -80.2099551 25.9018271, -80.2099886 25.9024665, -80.2100114 25.9030648, -80.2100262 25.9036692, -80.2100248 25.9042953, -80.2100127 25.9054293, -80.2100057 25.905825, -80.2099886 25.9067756, -80.2099645 25.9081713, -80.2099631 25.9097129, -80.2099725 25.9108589)",9872.75431
11503,1906,7396,1,"LINESTRING (-80.2147649 25.9202468, -80.214529 25.9202571, -80.2143265 25.9202623, -80.2137944 25.9202392, -80.2126306 25.9202915, -80.2117344 25.9203318, -80.2115156 25.9203316, -80.211331 25.9202932, -80.2111594 25.9202237, -80.2109963 25.9201157, -80.2108847 25.9199999, -80.2107903 25.9198609, -80.2107174 25.9196832, -80.2106739 25.9194986, -80.2105156 25.9188265, -80.2103955 25.9182166, -80.2103464 25.9177561, -80.210329 25.9174835, -80.2102941 25.9169286, -80.210278 25.9166041)",785.5229715
11504,7397,7398,1,"LINESTRING (-80.2102673 25.916118, -80.2102284 25.915533, -80.2101895 25.9147031, -80.210168 25.914059, -80.2101533 25.9133617, -80.2101412 25.9128575, -80.2101278 25.9119613, -80.2101211 25.9110372, -80.210109 25.9099154)",689.9722034
11505,1892,7399,1,"LINESTRING (-80.2105476 25.9182398, -80.2104926 25.9179165, -80.2104202 25.9174702, -80.2103451 25.9169226, -80.2103115 25.9166029)",183.5787863
11506,7400,4237,1,"LINESTRING (-80.2066396 25.8247585, -80.2065967 25.8243143, -80.2065538 25.823887, -80.2064743 25.8227057, -80.2064038 25.8209054, -80.206318 25.819132)",626.5702252
11507,7398,7400,1,"LINESTRING (-80.210109 25.9099154, -80.2101063 25.9093701, -80.2101144 25.9088189, -80.2101238 25.908159, -80.2101372 25.9073459, -80.2101638 25.90582, -80.2101707 25.905423, -80.2101841 25.904119, -80.2101774 25.9034567, -80.2101573 25.9028813, -80.2101265 25.9023553, -80.2100862 25.9017533, -80.2100433 25.9011694, -80.2099092 25.8999678, -80.2098703 25.8995432, -80.2098193 25.8990425, -80.2097791 25.8985829, -80.209759 25.8981558, -80.2097174 25.8973813, -80.209696 25.8969711, -80.2096584 25.8956464, -80.2096195 25.894487, -80.2095471 25.8929476, -80.2094747 25.891542, -80.2093741 25.8894801, -80.2093526 25.8890108, -80.2092963 25.887908, -80.2092413 25.8867715, -80.209181 25.8855432, -80.209116 25.8840278, -80.2090965 25.8835729, -80.2090952 25.8832109, -80.2090965 25.8828948, -80.2091139 25.8824568, -80.2091407 25.8820309, -80.2091783 25.8814119, -80.2091957 25.8808665, -80.2091944 25.8805516, -80.2091796 25.880215, -80.2091622 25.8798023, -80.2091421 25.8791556, -80.2091045 25.8782663, -80.209071 25.8774953, -80.2090389 25.8767337, -80.2090214 25.87632, -80.2089624 25.8749975, -80.2089101 25.8737462, -80.2088806 25.8732104, -80.2088551 25.8729076, -80.2088028 25.8724514, -80.2087518 25.8720641, -80.2086875 25.8715416, -80.2086392 25.8710155, -80.208615 25.8706631, -80.208603 25.8702915, -80.2085788 25.8694914, -80.2085661 25.8690292, -80.2085359 25.8679384, -80.2084823 25.866302, -80.2084407 25.8649311, -80.2083964 25.8633829, -80.2083595 25.8621641, -80.2083441 25.8616548, -80.2082851 25.8597106, -80.2082516 25.8586522, -80.2082194 25.8576071, -80.2081926 25.8566561, -80.208143 25.8551053, -80.2081217 25.8544307, -80.2081121 25.8541253, -80.2080705 25.8527869, -80.2080142 25.8515885, -80.2079418 25.8504383, -80.20786 25.8491071, -80.207833 25.8486652, -80.2077527 25.8473486, -80.2077152 25.8468779, -80.2076883 25.8466316, -80.2076441 25.8463239, -80.2075864 25.8460487, -80.2075261 25.8458133, -80.2074536 25.8455768, -80.2073544 25.8453149, -80.2072283 25.8450131, -80.2070526 25.8446329, -80.2067978 25.8440886, -80.2065926 25.8436239, -80.2064894 25.8433644, -80.2064036 25.8431061, -80.2063405 25.8428719, -80.2062721 25.8425569, -80.2062359 25.8423035, -80.206201 25.841992, -80.2061809 25.8417289, -80.2061622 25.8413451, -80.2061407 25.8407657, -80.20613 25.8400222, -80.2061327 25.8395237, -80.2061461 25.8387633, -80.2061528 25.8381888, -80.2061554 25.8376335, -80.2061501 25.8370071, -80.2061259 25.8363021, -80.2060911 25.8355236, -80.2060549 25.8346581, -80.2060187 25.8338337, -80.2059664 25.8325795, -80.2059507 25.8321486, -80.2059355 25.831731, -80.2059328 25.8314014, -80.2059355 25.8311069, -80.205957 25.8307435, -80.2059999 25.8303367, -80.2060723 25.8299046, -80.2061474 25.8295545, -80.2062466 25.8291429, -80.2064196 25.8284536, -80.2065631 25.8277849, -80.2066356 25.8273479, -80.2066731 25.8270087, -80.2066919 25.826684, -80.2066892 25.8263387, -80.2066838 25.825979, -80.2066543 25.8251835, -80.2066396 25.8247585)",9507.317271
11508,7401,7395,1,"LINESTRING (-80.206104 25.8173813, -80.2061179 25.8177749, -80.2061407 25.8190847, -80.2062507 25.8209668, -80.2063499 25.8224178)",560.6679015
11509,7400,7403,1,"LINESTRING (-80.2066396 25.8247585, -80.2066235 25.8243131, -80.2066128 25.823887, -80.2065926 25.8230733, -80.2065631 25.822139, -80.2065001 25.8204259, -80.2063553 25.8177712, -80.2063325 25.8173729)",821.8628117
11510,3936,4239,1,"LINESTRING (-80.2064639 25.8286299, -80.2065766 25.8281313, -80.2066745 25.8276304, -80.2067402 25.827162, -80.2067764 25.8266779, -80.2067804 25.8262144, -80.2067724 25.8257496, -80.2067482 25.825175, -80.2067321 25.8247489, -80.2067201 25.8243107, -80.2066986 25.8238242, -80.2066718 25.8228138, -80.2066342 25.8216911, -80.2066128 25.8207169, -80.2065645 25.8195036, -80.2064679 25.817764, -80.2064492 25.817368)",1255.408979
11511,7411,9573,1,"LINESTRING (-81.8421103 28.1408643, -81.841988 28.1405282, -81.8404899 28.1358977, -81.8403587 28.1355044, -81.8390945 28.1316022, -81.8386347 28.1302725)",1226.110465
11512,7342,7034,1,"LINESTRING (-82.6793284 27.7187111, -82.6793458 27.7181516, -82.6794323 27.7176861, -82.6796523 27.7162662, -82.6796967 27.715866, -82.6797649 27.7152784, -82.6797864 27.7146563, -82.6797381 27.7139629, -82.6796848 27.7130991, -82.6796093 27.7120871, -82.6795718 27.7111372, -82.6795804 27.7091333, -82.6795782 27.7088022, -82.6795528 27.7079614, -82.6794752 27.7044265, -82.6794913 27.7019948, -82.679443 27.7009499, -82.6793787 27.7000807)",2075.412143
11513,10273,6710,1,"LINESTRING (-80.2258329 26.0926441, -80.2247749 26.0923945, -80.2242852 26.0922959, -80.2239 26.0922277, -80.2235222 26.0921663, -80.2230786 26.0920839, -80.2228351 26.0920345, -80.2215933 26.0917488)",435.0847121
11514,3439,3440,1,"LINESTRING (-85.6847449 30.7620167, -85.6846591 30.7619577, -85.6845389 30.7619503, -85.6843415 30.7619577, -85.6835862 30.762061)",113.9710686
11515,3436,7417,1,"LINESTRING (-85.6838523 30.7634844, -85.684187 30.7635582, -85.684393 30.763595, -85.6845218 30.7636024, -85.6846591 30.7635729, -85.6847544 30.7634979)",91.32419013
11516,7434,7429,1,"LINESTRING (-83.1189682 30.5961833, -83.1188496 30.5961519, -83.1187346 30.5961073, -83.1185924 30.5960256, -83.1185219 30.5959801, -83.1184497 30.5959259, -83.1183575 30.5958426, -83.1182747 30.5957492, -83.1182225 30.5956819, -83.1181684 30.595601, -83.118125 30.5955454, -83.1180668 30.5954891, -83.1180127 30.5954637, -83.117942 30.5954304, -83.1179405 30.5955059, -83.1179398 30.5955388, -83.1179559 30.5955971, -83.1179827 30.5956508, -83.1181058 30.595797, -83.1182424 30.5959294, -83.1183901 30.5960418, -83.1185459 30.5961357, -83.1186797 30.5961993, -83.1188161 30.596256, -83.1190282 30.5963229)",285.398918
11517,3994,3995,1,"LINESTRING (-82.6902491 30.1828154, -82.6888677 30.1801131, -82.6886398 30.1796745, -82.6872384 30.1769061)",717.9927831
11518,512,510,1,"LINESTRING (-82.6864191 30.175838, -82.6883967 30.1797054, -82.6886231 30.1801494, -82.6900268 30.1828892)",857.3244861
11519,3996,3997,1,"LINESTRING (-82.6572737 30.1199647, -82.6560702 30.1178726, -82.6556445 30.117139, -82.6537883 30.1138895)",754.1424448
11520,515,513,1,"LINESTRING (-82.6543021 30.1152806, -82.6555081 30.1173785, -82.6559338 30.1181106, -82.6576189 30.1210269)",714.1731994
11521,3998,3999,1,"LINESTRING (-82.6008122 30.0013428, -82.5998198 30.0007482, -82.5989185 30.0003301, -82.5976744 29.9998218, -82.5971257 29.9996034, -82.5930478 29.99794)",839.3615023
11522,519,523,1,"LINESTRING (-82.5928879 29.9981177, -82.5959606 29.9993581, -82.5971273 29.9998339, -82.5976752 30.0000553, -82.5989443 30.0005639, -82.6000773 30.0011363, -82.6008836 30.0016889)",868.8618035
11523,6804,754,1,"LINESTRING (-81.6520745 30.4077304, -81.6529659 30.407703, -81.6537406 30.4076641, -81.6542605 30.4076005, -81.6545767 30.4075468, -81.6552197 30.407437, -81.6556727 30.4073509, -81.6574118 30.4070266, -81.6575769 30.4069894, -81.6577184 30.4069532, -81.6578468 30.4069112, -81.6581126 30.406804, -81.6582223 30.4067455, -81.6584327 30.4066146, -81.6586336 30.4064545, -81.6588237 30.406267, -81.6589129 30.4061634, -81.6590802 30.4059287, -81.6592317 30.4056765, -81.6594573 30.4051997, -81.6596366 30.4048759)",855.9347237
11524,755,756,1,"LINESTRING (-81.6595847 30.4042916, -81.6592969 30.4044743, -81.6591307 30.4045982, -81.6583509 30.4052768, -81.658171 30.4054244, -81.657981 30.4055728, -81.6576794 30.4057921, -81.6575045 30.4059083, -81.6570694 30.4061517, -81.6568401 30.40626, -81.656607 30.4063594, -81.6558981 30.4066304, -81.654903 30.406975, -81.6535144 30.4074108)",687.6300093
