name,link_id,osm_way_id,from_node_id,to_node_id,dir_flag,length,lanes,free_speed,capacity,link_type_name,link_type,geometry,allowed_uses,from_biway,is_link,VDF_fftt1,VDF_cap1
East University Drive,392,889439250.0,21,290,1,91.16,2,56,1600.0,secondary,4,"LINESTRING (-111.9349690 33.4219161, -111.9348817 33.4219166, -111.9341763 33.4219220, -111.9339885 33.4219235)",a,0,0,,
South College Avenue,393,889439251.0,42,21,1,9.53,1,40,1200.0,tertiary,5,"LINESTRING (-111.9349690 33.4220021, -111.9349690 33.4219161)",a,1,0,,
South College Avenue,394,889439251.0,21,42,1,9.53,1,40,1200.0,tertiary,5,"LINESTRING (-111.9349690 33.4219161, -111.9349690 33.4220021)",a,1,0,,
East 13th Street,395,909473840.0,292,47,1,69.09,1,30,1000.0,residential,6,"LINESTRING (-111.9399090 33.4147094, -111.9397742 33.4147095, -111.9397539 33.4147097, -111.9391660 33.4147167)",a,0,0,,
East Lemon Street,396,909486474.0,231,293,1,18.88,2,30,1000.0,residential,6,"LINESTRING (-111.9263030 33.4168382, -111.9261417 33.4168330, -111.9261000 33.4168318)",a,1,0,,
East Lemon Street,397,909486474.0,293,231,1,18.88,2,30,1000.0,residential,6,"LINESTRING (-111.9261000 33.4168318, -111.9261417 33.4168330, -111.9263030 33.4168382)",a,1,0,,
South Forest Avenue,398,909501716.0,20,294,1,68.35,1,24,1000.0,residential,6,"LINESTRING (-111.9366610 33.4219091, -111.9366607 33.4218493, -111.9366510 33.4212927)",a,1,0,,
South Forest Avenue,399,909501716.0,294,20,1,68.35,1,24,1000.0,residential,6,"LINESTRING (-111.9366510 33.4212927, -111.9366607 33.4218493, -111.9366610 33.4219091)",a,1,0,,
East 6th Street,400,909501729.0,295,113,1,23.48,1,30,1000.0,residential,6,"LINESTRING (-111.9391012 33.4244499, -111.9391355 33.4244595, -111.9391717 33.4244595, -111.9392060 33.4244502, -111.9392352 33.4244323, -111.9392562 33.4244078, -111.9392669 33.4243790, -111.9392663 33.4243488)",a,0,0,,
East 6th Street,401,909501729.0,113,295,1,42.75,1,30,1000.0,residential,6,"LINESTRING (-111.9392663 33.4243488, -111.9392530 33.4243181, -111.9392280 33.4242929, -111.9391942 33.4242763, -111.9391558 33.4242701, -111.9391171 33.4242752, -111.9390827 33.4242909, -111.9390568 33.4243154, -111.9390422 33.4243457, -111.9390408 33.4243784, -111.9390514 33.4244073, -111.9390612 33.4244192, -111.9390722 33.4244319, -111.9391012 33.4244499)",a,0,0,,
East University Drive,402,909817906.0,111,262,1,138.26,2,56,1600.0,secondary,4,"LINESTRING (-111.9366624 33.4219915, -111.9367540 33.4219909, -111.9380634 33.4219877, -111.9381496 33.4219875)",a,0,0,,
South Forest Avenue,403,934465919.0,88,111,1,41.24,1,40,1000.0,residential,6,"LINESTRING (-111.9366651 33.4223635, -111.9366628 33.4220561, -111.9366624 33.4219915)",a,1,0,,
South Forest Avenue,404,934465919.0,111,88,1,41.24,1,40,1000.0,residential,6,"LINESTRING (-111.9366624 33.4219915, -111.9366628 33.4220561, -111.9366651 33.4223635)",a,1,0,,
East University Drive,405,934465920.0,38,20,1,138.49,2,56,1600.0,secondary,4,"LINESTRING (-111.9381506 33.4218987, -111.9380706 33.4219009, -111.9367560 33.4219096, -111.9366610 33.4219091)",a,0,0,,
South Forest Avenue,406,934465921.0,111,20,1,9.14,1,40,1000.0,residential,6,"LINESTRING (-111.9366624 33.4219915, -111.9366610 33.4219091)",a,1,0,,
South Forest Avenue,407,934465921.0,20,111,1,9.14,1,40,1000.0,residential,6,"LINESTRING (-111.9366610 33.4219091, -111.9366624 33.4219915)",a,1,0,,
East 10th Street,408,934466641.0,37,18,1,17.17,1,30,1000.0,residential,6,"LINESTRING (-111.9398533 33.4190667, -111.9398946 33.4190669, -111.9399755 33.4190661, -111.9400380 33.4190663)",a,1,0,,
East 10th Street,409,934466641.0,18,37,1,17.17,1,30,1000.0,residential,6,"LINESTRING (-111.9400380 33.4190663, -111.9399755 33.4190661, -111.9398946 33.4190669, -111.9398533 33.4190667)",a,1,0,,
West 9th Street,410,934466644.0,49,263,1,16.58,1,40,1000.0,residential,6,"LINESTRING (-111.9398765 33.4204910, -111.9399150 33.4204911, -111.9399908 33.4204925, -111.9400548 33.4204918)",a,1,0,,
West 9th Street,411,934466644.0,263,49,1,16.58,1,40,1000.0,residential,6,"LINESTRING (-111.9400548 33.4204918, -111.9399908 33.4204925, -111.9399150 33.4204911, -111.9398765 33.4204910)",a,1,0,,
East 7th Street,412,934466645.0,172,50,1,9.03,1,40,1000.0,residential,6,"LINESTRING (-111.9400680 33.4231956, -111.9399878 33.4231953, -111.9399709 33.4231952)",a,1,0,,
East 7th Street,413,934466645.0,50,172,1,9.03,1,40,1000.0,residential,6,"LINESTRING (-111.9399709 33.4231952, -111.9399878 33.4231953, -111.9400680 33.4231956)",a,1,0,,
East 6th Street,414,934466647.0,6,112,1,9.48,1,40,1000.0,residential,6,"LINESTRING (-111.9400710 33.4243450, -111.9399858 33.4243447, -111.9399690 33.4243446)",a,1,0,,
East 6th Street,415,934466647.0,112,6,1,9.48,1,40,1000.0,residential,6,"LINESTRING (-111.9399690 33.4243446, -111.9399858 33.4243447, -111.9400710 33.4243450)",a,1,0,,
South Mill Avenue,416,934466649.0,14,175,1,47.35,1,48,1800.0,primary,3,"LINESTRING (-111.9400770 33.4264624, -111.9400785 33.4260353)",a,0,0,,
South Mill Avenue,417,934466650.0,187,92,1,11.78,2,48,1800.0,primary,3,"LINESTRING (-111.9400695 33.4274911, -111.9400670 33.4273849)",a,0,0,,
West 3rd Street,418,934466651.0,23,92,1,9.28,1,40,1000.0,residential,6,"LINESTRING (-111.9399672 33.4273845, -111.9399807 33.4273846, -111.9400670 33.4273849)",a,1,0,,
West 3rd Street,419,934466651.0,92,23,1,9.28,1,40,1000.0,residential,6,"LINESTRING (-111.9400670 33.4273849, -111.9399807 33.4273846, -111.9399672 33.4273845)",a,1,0,,
South Mill Avenue,420,934492281.0,124,91,1,16.77,2,60,1600.0,secondary,4,"LINESTRING (-111.9396045 33.4159562, -111.9395693 33.4159866, -111.9395136 33.4160496, -111.9394920 33.4160741)",a,0,0,,
South Mill Avenue,421,952168708.0,292,296,1,34.31,2,56,1600.0,secondary,4,"LINESTRING (-111.9399090 33.4147094, -111.9399088 33.4146490, -111.9399085 33.4146357, -111.9399039 33.4144000)",a,1,0,,
South Mill Avenue,422,952168708.0,296,292,1,34.31,3,56,1600.0,secondary,4,"LINESTRING (-111.9399039 33.4144000, -111.9399085 33.4146357, -111.9399088 33.4146490, -111.9399090 33.4147094)",a,1,0,,
South Mill Avenue,423,952169082.0,141,67,1,45.46,3,56,1600.0,secondary,4,"LINESTRING (-111.9399169 33.4151943, -111.9399155 33.4148600, -111.9399110 33.4147844)",a,1,0,,
South Mill Avenue,424,952169082.0,67,141,1,45.46,2,56,1600.0,secondary,4,"LINESTRING (-111.9399110 33.4147844, -111.9399155 33.4148600, -111.9399169 33.4151943)",a,1,0,,
South Mill Avenue,425,952169810.0,67,292,1,8.32,3,56,1600.0,secondary,4,"LINESTRING (-111.9399110 33.4147844, -111.9399090 33.4147094)",a,1,0,,
South Mill Avenue,426,952169810.0,292,67,1,8.32,2,56,1600.0,secondary,4,"LINESTRING (-111.9399090 33.4147094, -111.9399110 33.4147844)",a,1,0,,
North Scottsdale Road,427,965749733.0,207,99,1,11.63,3,56,1800.0,primary,3,"LINESTRING (-111.9262830 33.4288957, -111.9262855 33.4290006)",a,1,0,,
North Scottsdale Road,428,965749733.0,99,207,1,11.63,4,56,1800.0,primary,3,"LINESTRING (-111.9262855 33.4290006, -111.9262830 33.4288957)",a,1,0,,
East 6th Street,429,965750050.0,243,97,1,14.69,1,30,1000.0,residential,6,"LINESTRING (-111.9263810 33.4245047, -111.9262230 33.4245011)",a,1,0,,
East 6th Street,430,965750050.0,97,243,1,14.69,1,30,1000.0,residential,6,"LINESTRING (-111.9262230 33.4245011, -111.9263810 33.4245047)",a,1,0,,
South Rural Road,431,966303717.0,122,236,1,28.1,4,56,1800.0,primary,3,"LINESTRING (-111.9263055 33.4199832, -111.9262989 33.4201830, -111.9262989 33.4202366)",a,1,0,,
